"DATE","Site.Conditioned.Area..Square.Feet..SF.","variable","value"
"9/16/17",50096,"time04:00",9.26221654423507e-05
"9/16/17",50096,"time05:00",8.94282976684765e-05
"9/16/17",50096,"time06:00",8.30405621207282e-05
"9/16/17",50096,"time07:00",8.62344298946024e-05
"9/16/17",50096,"time08:00",7.66528265729799e-05
"9/16/17",50096,"time09:00",7.34589587991057e-05
"9/16/17",50096,"time10:00",7.02650910252316e-05
"9/16/17",50096,"time11:00",7.34589587991057e-05
"9/16/17",50096,"time12:00",6.70712232513574e-05
"9/16/17",50096,"time13:00",6.70712232513574e-05
"9/16/17",50096,"time14:00",7.66528265729799e-05
"9/16/17",50096,"time15:00",9.26221654423507e-05
"9/16/17",50096,"time16:00",8.30405621207282e-05
"9/16/17",50096,"time17:00",8.94282976684765e-05
"9/16/17",50096,"time18:00",8.94282976684765e-05
"9/16/17",50096,"time19:00",0.000102203768763973
"9/16/17",50096,"time20:00",0.000102203768763973
"9/16/17",50096,"time21:00",9.58160332162248e-05
"9/16/17",50096,"time22:00",0.000102203768763973
"9/16/17",50096,"time23:00",9.58160332162248e-05
"9/17/17",50096,"time00:00",0.000105397636537847
"9/17/17",50096,"time01:00",9.9009900990099e-05
"9/17/17",50096,"time02:00",0.000102203768763973
"9/17/17",50096,"time03:00",9.58160332162248e-05
"9/17/17",50096,"time04:00",0.000102203768763973
"9/17/17",50096,"time05:00",0.000105397636537847
"9/17/17",50096,"time06:00",9.58160332162248e-05
"9/17/17",50096,"time07:00",8.62344298946024e-05
"9/17/17",50096,"time08:00",8.94282976684765e-05
"9/17/17",50096,"time09:00",7.9846694346854e-05
"9/17/17",50096,"time10:00",8.30405621207282e-05
"9/17/17",50096,"time11:00",7.66528265729799e-05
"9/17/17",50096,"time12:00",9.26221654423507e-05
"9/17/17",50096,"time13:00",0.000140530182050463
"9/17/17",50096,"time14:00",0.000185244330884701
"9/17/17",50096,"time15:00",0.000198019801980198
"9/17/17",50096,"time16:00",0.000137336314276589
"9/17/17",50096,"time17:00",9.26221654423507e-05
"9/17/17",50096,"time18:00",7.66528265729799e-05
"9/17/17",50096,"time19:00",8.94282976684765e-05
"9/17/17",50096,"time20:00",0.000111785372085596
"9/17/17",50096,"time21:00",9.9009900990099e-05
"9/17/17",50096,"time22:00",9.9009900990099e-05
"9/17/17",50096,"time23:00",9.58160332162248e-05
"9/18/17",50096,"time00:00",8.62344298946024e-05
"9/18/17",50096,"time01:00",9.58160332162248e-05
"9/18/17",50096,"time02:00",8.62344298946024e-05
"9/18/17",50096,"time03:00",8.94282976684765e-05
"9/18/17",50096,"time04:00",8.94282976684765e-05
"9/18/17",50096,"time05:00",9.58160332162248e-05
"9/18/17",50096,"time06:00",0.000146917917598211
"9/18/17",50096,"time07:00",0.000178856595336953
"9/18/17",50096,"time08:00",0.0002842542318748
"9/18/17",50096,"time09:00",0.000303417438518045
"9/18/17",50096,"time10:00",0.000364100926221654
"9/18/17",50096,"time11:00",0.000926221654423507
"9/18/17",50096,"time12:00",0.00104120089428298
"9/18/17",50096,"time13:00",0.00105717023315235
"9/18/17",50096,"time14:00",0.00091344618332801
"9/18/17",50096,"time15:00",0.00079846694346854
"9/18/17",50096,"time16:00",0.000788885340146918
"9/18/17",50096,"time17:00",0.000562120728201852
"9/18/17",50096,"time18:00",0.00032258064516129
"9/18/17",50096,"time19:00",0.00030661130629192
"9/18/17",50096,"time20:00",0.000239540083040562
"9/18/17",50096,"time21:00",0.000150111785372086
"9/18/17",50096,"time22:00",0.000118173107633344
"9/18/17",50096,"time23:00",7.9846694346854e-05
"9/19/17",50096,"time00:00",9.26221654423507e-05
"9/19/17",50096,"time01:00",9.26221654423507e-05
"9/19/17",50096,"time02:00",8.62344298946024e-05
"9/19/17",50096,"time03:00",8.30405621207282e-05
"9/19/17",50096,"time04:00",8.94282976684765e-05
"9/19/17",50096,"time05:00",7.9846694346854e-05
"9/19/17",50096,"time06:00",0.000150111785372086
"9/19/17",50096,"time07:00",0.000182050463110827
"9/19/17",50096,"time08:00",0.000258703289683807
"9/19/17",50096,"time09:00",0.000265091025231555
"9/19/17",50096,"time10:00",0.000332162248482913
"9/19/17",50096,"time11:00",0.000654742893644203
"9/19/17",50096,"time12:00",0.00082082401788566
"9/19/17",50096,"time13:00",0.000894282976684765
"9/19/17",50096,"time14:00",0.000871925902267646
"9/19/17",50096,"time15:00",0.00100926221654424
"9/19/17",50096,"time16:00",0.000954966464388374
"9/19/17",50096,"time17:00",0.000581283934845097
"9/19/17",50096,"time18:00",0.000226764611945065
"9/19/17",50096,"time19:00",0.000204407537527946
"9/19/17",50096,"time20:00",0.000182050463110827
"9/19/17",50096,"time21:00",0.000150111785372086
"9/19/17",50096,"time22:00",0.000108591504311721
"9/19/17",50096,"time23:00",8.30405621207282e-05
"9/20/17",50096,"time00:00",0.000105397636537847
"9/20/17",50096,"time01:00",8.62344298946024e-05
"9/20/17",50096,"time02:00",8.62344298946024e-05
"9/20/17",50096,"time03:00",8.62344298946024e-05
"9/20/17",50096,"time04:00",9.58160332162248e-05
"9/20/17",50096,"time05:00",8.30405621207282e-05
"9/20/17",50096,"time06:00",0.000162887256467582
"9/20/17",50096,"time07:00",0.000172468859789205
"9/20/17",50096,"time08:00",0.000271478760779304
"9/20/17",50096,"time09:00",0.000252315554136059
"9/20/17",50096,"time10:00",0.000271478760779304
"9/20/17",50096,"time11:00",0.000479080166081124
"9/20/17",50096,"time12:00",0.000843181092302779
"9/20/17",50096,"time13:00",0.000954966464388374
"9/20/17",50096,"time14:00",0.000769722133503673
"9/20/17",50096,"time15:00",0.000533375918236985
"9/20/17",50096,"time16:00",0.000469498562759502
"9/20/17",50096,"time17:00",0.000239540083040562
"9/20/17",50096,"time18:00",0.000159693388693708
"9/20/17",50096,"time19:00",0.000137336314276589
"9/20/17",50096,"time20:00",0.000188438198658576
"9/20/17",50096,"time21:00",0.000137336314276589
"9/20/17",50096,"time22:00",0.000118173107633344
"9/20/17",50096,"time23:00",9.58160332162248e-05
"9/21/17",50096,"time00:00",7.9846694346854e-05
"9/21/17",50096,"time01:00",9.9009900990099e-05
"9/21/17",50096,"time02:00",8.94282976684765e-05
"9/21/17",50096,"time03:00",8.94282976684765e-05
"9/21/17",50096,"time04:00",7.9846694346854e-05
"9/21/17",50096,"time05:00",9.26221654423507e-05
"9/21/17",50096,"time06:00",0.000143724049824337
"9/21/17",50096,"time07:00",0.000166081124241456
"9/21/17",50096,"time08:00",0.000242733950814436
"9/21/17",50096,"time09:00",0.0002842542318748
"9/21/17",50096,"time10:00",0.00032258064516129
"9/21/17",50096,"time11:00",0.000351325455126158
"9/21/17",50096,"time12:00",0.000418396678377515
"9/21/17",50096,"time13:00",0.000641967422548706
"9/21/17",50096,"time14:00",0.000625998083679336
"9/21/17",50096,"time15:00",0.000772916001277547
"9/21/17",50096,"time16:00",0.000434366017246886
"9/21/17",50096,"time17:00",0.000316192909613542
"9/21/17",50096,"time18:00",0.000198019801980198
"9/21/17",50096,"time19:00",0.000134142446502715
"9/21/17",50096,"time20:00",0.000169274992015331
"9/21/17",50096,"time21:00",0.000146917917598211
"9/21/17",50096,"time22:00",0.000102203768763973
"9/21/17",50096,"time23:00",7.9846694346854e-05
"9/22/17",50096,"time00:00",8.94282976684765e-05
"9/22/17",50096,"time01:00",0.000105397636537847
"9/22/17",50096,"time02:00",9.26221654423507e-05
"9/22/17",50096,"time03:00",7.9846694346854e-05
"9/22/17",50096,"time04:00",7.66528265729799e-05
"9/22/17",50096,"time05:00",8.62344298946024e-05
"9/22/17",50096,"time06:00",0.000140530182050463
"9/22/17",50096,"time07:00",0.000156499520919834
"9/22/17",50096,"time08:00",0.000249121686362185
"9/22/17",50096,"time09:00",0.000328968380709039
"9/22/17",50096,"time10:00",0.000351325455126158
"9/22/17",50096,"time11:00",0.000466304694985628
"9/22/17",50096,"time12:00",0.000680293835835196
"9/22/17",50096,"time13:00",0.000709038645800064
"9/22/17",50096,"time14:00",0.000677099968061322
"9/22/17",50096,"time15:00",0.000725007984669435
"9/22/17",50096,"time16:00",0.000597253273714468
"9/22/17",50096,"time17:00",0.00019163206643245
"9/22/17",50096,"time18:00",0.000146917917598211
"9/22/17",50096,"time19:00",0.000134142446502715
"9/22/17",50096,"time20:00",0.00015330565314596
"9/22/17",50096,"time21:00",0.000137336314276589
"9/22/17",50096,"time22:00",9.9009900990099e-05
"9/22/17",50096,"time23:00",7.66528265729799e-05
"9/23/17",50096,"time00:00",7.9846694346854e-05
"9/23/17",50096,"time01:00",9.9009900990099e-05
"9/23/17",50096,"time02:00",9.26221654423507e-05
"9/23/17",50096,"time03:00",7.9846694346854e-05
"9/23/17",50096,"time04:00",7.66528265729799e-05
"9/23/17",50096,"time05:00",7.66528265729799e-05
"9/23/17",50096,"time06:00",7.66528265729799e-05
"9/23/17",50096,"time07:00",7.9846694346854e-05
