Date,Time,Electricity.Facility.J.,kWh,Month,Season,Day
0006-05-04,9:00,201297650.5,55.91601403,5,Summer,Thursday
0006-05-04,10:00,221111800.1,61.41994447,5,Summer,Thursday
0006-05-04,11:00,222973249.8,61.93701383,5,Summer,Thursday
0006-05-04,12:00,233776225.6,64.93784044,5,Summer,Thursday
0006-05-04,13:00,242281182.1,67.30032836,5,Summer,Thursday
0006-05-04,14:00,249290411.7,69.24733658,5,Summer,Thursday
0006-05-04,15:00,251229236.4,69.785899,5,Summer,Thursday
0006-05-04,16:00,254317615.1,70.64378197,5,Summer,Thursday
0006-05-04,17:00,230572469,64.04790806,5,Summer,Thursday
0006-05-04,18:00,170740659.6,47.427961,5,Summer,Thursday
0006-05-04,19:00,168620481.8,46.83902272,5,Summer,Thursday
0006-05-04,20:00,159248066.1,44.23557392,5,Summer,Thursday
0006-05-04,21:00,148188596.7,41.16349908,5,Summer,Thursday
0006-05-04,22:00,63973404.03,17.77039001,5,Summer,Thursday
0006-05-04,23:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-05,0:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-05,1:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-05,2:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-05,3:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-05,4:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-05,5:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-05,6:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-05,7:00,79151306.8,21.98647411,5,Summer,Friday
0006-05-05,8:00,139393282.4,38.72035622,5,Summer,Friday
0006-05-05,9:00,217599874.8,60.44440967,5,Summer,Friday
0006-05-05,10:00,223253113.1,62.01475364,5,Summer,Friday
0006-05-05,11:00,232416701.1,64.56019475,5,Summer,Friday
0006-05-05,12:00,239625247.6,66.56256878,5,Summer,Friday
0006-05-05,13:00,242707158.4,67.41865511,5,Summer,Friday
0006-05-05,14:00,254493332.2,70.69259228,5,Summer,Friday
0006-05-05,15:00,254637073.8,70.7325205,5,Summer,Friday
0006-05-05,16:00,257210257.7,71.44729381,5,Summer,Friday
0006-05-05,17:00,232285552.2,64.5237645,5,Summer,Friday
0006-05-05,18:00,172310313,47.86397583,5,Summer,Friday
0006-05-05,19:00,169995855.6,47.221071,5,Summer,Friday
0006-05-05,20:00,165160572.8,45.87793689,5,Summer,Friday
0006-05-05,21:00,148611072.9,41.28085358,5,Summer,Friday
0006-05-05,22:00,58885249.41,16.35701373,5,Summer,Friday
0006-05-05,23:00,47659512.24,13.2387534,5,Summer,Friday
0006-05-06,0:00,47659512.24,13.2387534,5,Summer,Saturday
