"char_prem_id","Site.Name","DATE","variable","value","Month","day","season"
1631302398,"Palm Elementary","9/6/17","time13:00",61.44,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time14:00",62.4,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time15:00",67.2,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time16:00",59.52,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time17:00",56.64,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time18:00",48.96,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time19:00",38.88,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time20:00",11.2,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time21:00",8.16,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time22:00",8,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/6/17","time23:00",5.6,9,"Wednesday","Fall"
1631302398,"Palm Elementary","9/7/17","time00:00",4.48,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time01:00",4.96,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time02:00",4.48,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time03:00",4.48,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time04:00",4.48,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time05:00",4.32,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time06:00",17.44,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time07:00",17.6,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time08:00",24.48,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time09:00",23.68,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time10:00",34.56,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time11:00",46.24,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time12:00",41.92,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time13:00",59.36,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time14:00",59.52,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time15:00",59.04,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time16:00",53.44,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time17:00",45.76,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time18:00",32.32,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time19:00",14.56,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time20:00",13.6,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time21:00",8.16,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time22:00",5.6,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/7/17","time23:00",4.32,9,"Thursday","Fall"
1631302398,"Palm Elementary","9/8/17","time00:00",4.8,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time01:00",4.8,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time02:00",4.48,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time03:00",4.16,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time04:00",4.16,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time05:00",4.64,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time06:00",14.72,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time07:00",13.12,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time08:00",17.76,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time09:00",22.56,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time10:00",29.92,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time11:00",51.84,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time12:00",50.88,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time13:00",53.12,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time14:00",53.92,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time15:00",59.04,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time16:00",57.44,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time17:00",24.16,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time18:00",32.48,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time19:00",18.56,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time20:00",20.96,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time21:00",7.68,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time22:00",5.28,9,"Friday","Fall"
1631302398,"Palm Elementary","9/8/17","time23:00",4.32,9,"Friday","Fall"
1631302398,"Palm Elementary","9/9/17","time00:00",4.16,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time01:00",4,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time02:00",4,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time03:00",4.48,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time04:00",4.32,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time05:00",6.56,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time06:00",7.2,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time07:00",6.56,9,"Saturday","Fall"
