"DATE","day","season","variable","mean_kWh"
"9/5/17","Tuesday","Fall","time09:00",607.703333333333
"9/5/17","Tuesday","Fall","time10:00",532.296666666667
"9/5/17","Tuesday","Fall","time11:00",508.53
"9/5/17","Tuesday","Fall","time12:00",506.663333333333
"9/5/17","Tuesday","Fall","time13:00",529.18
"9/5/17","Tuesday","Fall","time14:00",534.453333333333
"9/5/17","Tuesday","Fall","time15:00",498
"9/5/17","Tuesday","Fall","time16:00",423.43
"9/5/17","Tuesday","Fall","time17:00",337.606666666667
"9/5/17","Tuesday","Fall","time18:00",299.196666666667
"9/5/17","Tuesday","Fall","time19:00",298.673333333333
"9/5/17","Tuesday","Fall","time20:00",320.473333333333
"9/5/17","Tuesday","Fall","time21:00",235.49
"9/5/17","Tuesday","Fall","time22:00",313.513333333333
"9/5/17","Tuesday","Fall","time23:00",289.25
"9/6/17","Wednesday","Fall","time00:00",258.123333333333
"9/6/17","Wednesday","Fall","time01:00",240.34
"9/6/17","Wednesday","Fall","time02:00",235.833333333333
"9/6/17","Wednesday","Fall","time03:00",176.05
"9/6/17","Wednesday","Fall","time04:00",167.966666666667
"9/6/17","Wednesday","Fall","time05:00",173.046666666667
"9/6/17","Wednesday","Fall","time06:00",350.196666666667
"9/6/17","Wednesday","Fall","time07:00",493.6
"9/6/17","Wednesday","Fall","time08:00",543.186666666667
"9/6/17","Wednesday","Fall","time09:00",583.656666666667
"9/6/17","Wednesday","Fall","time10:00",520.016666666667
"9/6/17","Wednesday","Fall","time11:00",494.96
"9/6/17","Wednesday","Fall","time12:00",497.353333333333
"9/6/17","Wednesday","Fall","time13:00",508.623333333333
"9/6/17","Wednesday","Fall","time14:00",506.9
"9/6/17","Wednesday","Fall","time15:00",480.613333333333
"9/6/17","Wednesday","Fall","time16:00",429.893333333333
"9/6/17","Wednesday","Fall","time17:00",351.86
"9/6/17","Wednesday","Fall","time18:00",333.776666666667
"9/6/17","Wednesday","Fall","time19:00",328.653333333333
"9/6/17","Wednesday","Fall","time20:00",287.033333333333
"9/6/17","Wednesday","Fall","time21:00",222.893333333333
"9/6/17","Wednesday","Fall","time22:00",300.013333333333
"9/6/17","Wednesday","Fall","time23:00",277.403333333333
"9/7/17","Thursday","Fall","time00:00",258.763333333333
"9/7/17","Thursday","Fall","time01:00",238.936666666667
"9/7/17","Thursday","Fall","time02:00",234.443333333333
"9/7/17","Thursday","Fall","time03:00",230.506666666667
"9/7/17","Thursday","Fall","time04:00",166.976666666667
"9/7/17","Thursday","Fall","time05:00",173.593333333333
"9/7/17","Thursday","Fall","time06:00",341.853333333333
"9/7/17","Thursday","Fall","time07:00",402.85
"9/7/17","Thursday","Fall","time08:00",400.013333333333
"9/7/17","Thursday","Fall","time09:00",417.406666666667
"9/7/17","Thursday","Fall","time10:00",441.66
"9/7/17","Thursday","Fall","time11:00",459.5
"9/7/17","Thursday","Fall","time12:00",458.18
"9/7/17","Thursday","Fall","time13:00",481.94
"9/7/17","Thursday","Fall","time14:00",484.973333333333
"9/7/17","Thursday","Fall","time15:00",463.12
"9/7/17","Thursday","Fall","time16:00",400.39
"9/7/17","Thursday","Fall","time17:00",331.576666666667
"9/7/17","Thursday","Fall","time18:00",291.496666666667
"9/7/17","Thursday","Fall","time19:00",294.72
"9/7/17","Thursday","Fall","time20:00",303.836666666667
"9/7/17","Thursday","Fall","time21:00",246.766666666667
"9/7/17","Thursday","Fall","time22:00",328.34
"9/7/17","Thursday","Fall","time23:00",298.973333333333
"9/8/17","Friday","Fall","time00:00",276.15
"9/8/17","Friday","Fall","time01:00",260.306666666667
"9/8/17","Friday","Fall","time02:00",222.193333333333
"9/8/17","Friday","Fall","time03:00",163.5
"9/8/17","Friday","Fall","time04:00",165.596666666667
"9/8/17","Friday","Fall","time05:00",170.606666666667
"9/8/17","Friday","Fall","time06:00",254.97
"9/8/17","Friday","Fall","time07:00",323.143333333333
"9/8/17","Friday","Fall","time08:00",370.04
"9/8/17","Friday","Fall","time09:00",393.133333333333
"9/8/17","Friday","Fall","time10:00",412.626666666667
"9/8/17","Friday","Fall","time11:00",430.47
"9/8/17","Friday","Fall","time12:00",430.863333333333
"9/8/17","Friday","Fall","time13:00",458.67
"9/8/17","Friday","Fall","time14:00",457.536666666667
"9/8/17","Friday","Fall","time15:00",418.763333333333
"9/8/17","Friday","Fall","time16:00",357.836666666667
"9/8/17","Friday","Fall","time17:00",294.94
"9/8/17","Friday","Fall","time18:00",262.32
"9/8/17","Friday","Fall","time19:00",253.33
"9/8/17","Friday","Fall","time20:00",260.343333333333
"9/8/17","Friday","Fall","time21:00",233.783333333333
"9/8/17","Friday","Fall","time22:00",327.73
"9/8/17","Friday","Fall","time23:00",294.046666666667
"9/9/17","Saturday","Fall","time00:00",272.78
