"char_prem_id","Site.Name","DATE","variable","value","Month","day","season"
1631302398,"Palm Elementary","12/14/17","time10:00",18.08,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time11:00",22.56,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time12:00",20.96,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time13:00",14.4,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time14:00",13.12,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time15:00",14.72,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time16:00",12.32,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time17:00",10.24,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time18:00",7.52,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time19:00",6.24,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time20:00",6.08,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time21:00",6.08,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time22:00",4.64,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/14/17","time23:00",3.36,12,"Thursday","Winter"
1631302398,"Palm Elementary","12/15/17","time00:00",3.52,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time01:00",4,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time02:00",3.84,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time03:00",4.16,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time04:00",5.28,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time05:00",5.12,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time06:00",15.52,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time07:00",16.96,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time08:00",31.2,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time09:00",32.8,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time10:00",22.4,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time11:00",18.4,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time12:00",16.32,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time13:00",15.2,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time14:00",14.56,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time15:00",13.76,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time16:00",8,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time17:00",9.28,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time18:00",6.72,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time19:00",5.28,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time20:00",4.96,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time21:00",3.84,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time22:00",3.68,12,"Friday","Winter"
1631302398,"Palm Elementary","12/15/17","time23:00",3.68,12,"Friday","Winter"
1631302398,"Palm Elementary","12/16/17","time00:00",3.84,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time01:00",3.36,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time02:00",3.52,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time03:00",3.36,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time04:00",3.68,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time05:00",4.32,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time06:00",3.84,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time07:00",4.16,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time08:00",5.28,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time09:00",4.64,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time10:00",4.48,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time11:00",4.16,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time12:00",3.04,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time13:00",3.36,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time14:00",2.88,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time15:00",2.72,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time16:00",3.2,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time17:00",2.88,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time18:00",3.52,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time19:00",3.2,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time20:00",3.52,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time21:00",3.36,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time22:00",5.12,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/16/17","time23:00",4.16,12,"Saturday","Winter"
1631302398,"Palm Elementary","12/17/17","time00:00",4.16,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time01:00",4.32,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time02:00",4.32,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time03:00",4.64,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time04:00",4.96,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time05:00",5.12,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time06:00",4.64,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time07:00",5.44,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time08:00",4.64,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time09:00",4.48,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time10:00",4,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time11:00",4.8,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time12:00",2.88,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time13:00",3.04,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time14:00",3.04,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time15:00",2.88,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time16:00",2.88,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time17:00",3.04,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time18:00",3.84,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time19:00",3.36,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time20:00",3.2,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time21:00",3.2,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time22:00",4,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/17/17","time23:00",4.96,12,"Sunday","Winter"
1631302398,"Palm Elementary","12/18/17","time00:00",4.16,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time01:00",4.64,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time02:00",5.6,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time03:00",4.64,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time04:00",5.28,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time05:00",6.16,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time06:00",8,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time07:00",16.48,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time08:00",17.12,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time09:00",14.72,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time10:00",12,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time11:00",10.24,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time12:00",8.16,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time13:00",8,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time14:00",7.84,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time15:00",3.52,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time16:00",3.36,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time17:00",4,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time18:00",4.16,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time19:00",4.32,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time20:00",3.84,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time21:00",3.84,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time22:00",4.64,12,"Monday","Winter"
1631302398,"Palm Elementary","12/18/17","time23:00",4.16,12,"Monday","Winter"
1631302398,"Palm Elementary","12/19/17","time00:00",3.84,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time01:00",4.8,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time02:00",5.28,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time03:00",5.12,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time04:00",5.12,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time05:00",5.92,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time06:00",7.84,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time07:00",16.32,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time08:00",22.08,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time09:00",17.76,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time10:00",13.92,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time11:00",13.12,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time12:00",10.24,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time13:00",9.92,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time14:00",7.04,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time15:00",4.96,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time16:00",4.16,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time17:00",3.52,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time18:00",3.52,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time19:00",4.16,12,"Tuesday","Winter"
